text,label
please give special thanks to Aaron in Tampa office for helping me for literally two hours He s amazing Mission accomplished,1
Turkish Airlines rebooked us a United flight on our second leg from FRA gt IAD Is there any way to check if upgrades are available,0
hey I left my favorite blanket on the plane bring it back home to me,0
followed amp DM d,0
I want a hotel room and a whiskey,0
flight gotta make this connector,0
ok noted All details will be DM ed to you shortly,0
did I win,1
any info on delays at SFO tomorrow due to low clouds,0
flight to RSW tonight me amp twin 3 year olds A pilot who was in row by me stayed to help me get the boys amp bags off Lifesaver,1
thanks,0
yes Thx At 10 35 landed at 9 20,1
we finally just arrive to Bogota good but long flight,0
Want to make my day Friend is Premier amp I should be soon Any chance you can upgrade our two 10 hr leg of flights to ecom plus,0
that s of course in lax,0
ok thanks Where are you counters located And how Late Flight are they open,0
DCA EWR Flight 4372,0
any chance you could look into my problem from earlier,0
I forgot that Intl flights out of LAX don t go from Intl Terminal Easiest re check in ever woo,1
can you please tell me where United flies to from Sydney Australia pref Asia Pac or US as I have a voucher to redeem,0
I have flights that don t appear to have been applied to my MileagePlus account Can you help,0
Australia I m just an Aussie cowgirl lookin for my cowboy Take me to Fort Worth Estelle says I ll find him there,0
Okay thank you for your help,1
thanks,1
is the best way to re unite me with my one true love shopping in USA s fashion capital NewYork unitedVUSA,1
should find a way to distinguish boarding of premier members and credit card holders Group 2 is too big,0
was in the air Just DMd you,0
okay thanks for your help JT I appreciate your time,1
was there few weeks ago AWESOME bright vibrant and NO habitrails,1
no worries after everyone boarded the cushions were brought in Took a while but they made it here,1
sprinted from C concourse to E and just made it Coughed up a lung in the process but am now in CLT Tnx,0
hey think someone could meet me with my book when I arrive at at 10 30 It s yes please amypoehler Oscar took it,0
Hopefully They will give me a feedback bafore my flight,0
Very good flight thank you,1
yes LHRT2 lounge is fantastic if only the US ones could be remotely similar,1
i now see it s 72 hours Thanks,0
We invite to Fallow learn about our activities Prevention Programs of Health by Condom Rito Family We R 501 C 3 Thanks,0
Very nice at LHR congrats but I m sticking with AA BA Airways,0
Thanks I will,1
Flight 280,0
Flight 1640 N33289 arrives at following flight from,0
is officially my favorite airline They have created magic for me all day friendlyskies careyon,1
we had a wonderful flight attendant named Leah that was with us from lga to den then den to anchorage,1
I was protected on that flight by gate agent Kerry at LAS She also did an excellent job getting me to my destination today Thanks,1
yes you can I will DM,0
Your staff both on deck and in the cabin on UA768 SFO gt BOS were exceptional today Please tell them well done,1
hi I just bought a flight with united through ebokeers from Paris to Miami Do I have any chance to check that everything is ok,0
no worries I think it s under control the emails are keeping me informed,0
JT is the ORD to PHL flight at 9 15 PM CDT delayed DM I m kinda hoping not to be stranded at ORD either,0
what happened to flight status map It was so cool,0
Hi guys I submitted a request for ticket hotel reimbursement for a delayed over night stay coming back from the Dominican Help,0
yes I want to complain Your coworker was neither Is there a customer service point airside,0
landing in anchorage then on our way to fairbanks,1
thnx,1
I will admit you ve been rather good to me over the years You ve still got me hooked for now Peace,1
it s kinda funny No worries,1
great Looking forward to your response to my DM then,1
thank you for getting our daughter home when Cancelled Flightled all their flights to Nashville,1
thanks for the re upgrade to 1st class It may be a 45 min flight but it is appreciated,1
Sorry to hear about your flight Do you need help reFlight Booking Problems,0
Alright thank you Is there a page that says the routes you have for each aircraft Specifically the 787,0
I just sent a long note with some suggestions Thanks for getting back to me,0
there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT Any chance of waiting to last second for us,0
done thnx,1
PTY to PIT via IAH,0
Is it possible to redeem miles for one part of a round trip itinerary without having to book two separate reservations,0
sent,0
Honestly I stopped trying to report things via website Now I just laugh Flights work Miles accrue I m sure it s just cosmetic,1
1007 Houston Bogota boarding again safety first it seems the mechanics fixed the problem faster good energy to fly home family,1
have reported it Still in Istanbul at the moment apparently On the other plane haha Hats off to the pilot,1
Understandable I did try Flight Booking Problems several times for 2 passengers amp got the messages I mentioned before As for the agents price,0
hey awesome Thanks for the reply will be filling the form out,1
they are all pilots FA and ground personnel doing a great job Weather is to blame Who do I talk to about that,1
patiently drinking and tweeting about my experience,0
s in flight promo on their TV s includes Brian Williams Tough to edit that quickly Not a complaint just an observation,0
Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year Thx for trying,1
How many 787s do you currently operate and what other aircraft do you operate,0
well thanks for not charging me for switching my two Cancelled Flightled flights anyway That was pretty nice stillmakingmepoorthough,1
well it IS John Hughes birthday But I will stick w the plane amp hold off on trains amp automobiles Gate workers are doing well,1
thank you Love united Have 4 flights today,1
Just did thanks for checking,1
Fantastic job by your people today on ua22 from Dublin A jam packed plane but the crew was wonderful,1
can I just go ahead and live in your premium cabins I m in heaven now en route to LHR,1
it s operated by united as it s a heathrow Newark flight,0
thank you,1
Thanks it s very helpful to understand that the reduced price seats that are sold at check in have priority over the certificates,1
Thank you Margo at Houston s Bush Intercontinental for getting me home earlier,1
when southwest did this to us a mechanical problem at least they gave us round trip vouchers Will you step up to the pLate Flight too,0
sweet follow back and I ll get the dm off,1
my reservation were changed so that I can longer make my connecting flight How can I change this without incurring a fee,0
all good Next flight was a little delayed so it all worked,1
flight 5431,0
Raise a dispute with your cc provider and they will hopefully clear it for you,0
